student_id,gpa,skills,reservation,rural,gender,pref_1,pref_2,pref_3,pref_4,pref_5,pref_6
S01391,7.79,python;java;cad_modelling;ml;social_media,GEN,0,M,I048,I056,I055,I018,I063,I030
S01392,7.85,cad_modelling;autocad;financial_modeling;analysis,GEN,0,F,I028,I006,I011,I021,I045,I002
S01393,8.45,analysis;surveying;backend;frontend;cloud,OBC,1,F,I055,I052,I046,I057,I054,I053
S01394,6.4,communication;writing;backend;ml;design,OBC,1,M,I049,I067,I057,I061,I055,I043
S01395,6.25,cad_modelling;manufacturing;excel;financial_modeling,GEN,1,M,I006,I047,I021,I045,I039,I028
S01396,8.82,seo;cad_modelling;writing,GEN,0,F,I049,I043,I028,I006,I047,I012
S01397,6.43,communication;python;cloud;design,GEN,1,F,I034,I037,I008,I029,I041,I033
S01398,7.83,presentation;communication;surveying,GEN,1,M,I015,I042,I043,I011,I068,I049
S01399,7.21,analysis;backend;design;pcb_design;autocad,OBC,0,F,I006,I028,I060,I059,I063,I054
S01400,6.81,autocad;analysis;construction_management;python,GEN,0,F,I027,I019,I063,I036,I068,I006
S01401,6.54,autocad;excel;financial_modeling,SC,0,F,I015,I042,I039,I045,I020,I021
S01402,5.92,python;backend;networking;writing,OBC,1,F,I051,I054,I018,I037,I055,I003
S01403,7.55,communication;analysis;sql;pcb_design;surveying,GEN,0,M,I045,I062,I011,I068,I054,I060
S01404,4.83,java;seo;python;communication;design,OBC,0,F,I041,I024,I018,I043,I049,I030
S01405,8.29,writing;communication;social_media,GEN,0,F,I043,I065,I015,I040,I061,I049
S01406,7.94,backend;python;surveying;cloud,GEN,0,M,I055,I018,I037,I030,I053,I057
S01407,6.75,writing;seo;social_media;construction_management;design,OBC,1,F,I049,I040,I043,I005,I004,I012
S01408,6.65,autocad;surveying;design;communication;java,GEN,1,M,I032,I004,I025,I059,I041,I021
S01409,7.49,excel;communication;writing;cloud,GEN,0,M,I067,I065,I012,I061,I066,I041
S01410,8.44,excel;sql;communication;manufacturing,OBC,1,M,I042,I015,I062,I045,I039,I043
S01411,6.11,backend;frontend,GEN,0,M,I054,I052,I046,I050,I036,I014
S01412,7.77,sql;java;seo;construction_management,GEN,0,M,I030,I023,I003,I054,I018,I043
S01413,6.27,cloud;networking;frontend;java;ml,GEN,0,M,I052,I050,I003,I030,I055,I056
S01414,5.46,manufacturing;design,SC,0,M,I047,I006,I007,I028,I008,I021
S01415,4.09,autocad;backend,GEN,0,F,I054,I057,I055,I018,I053,I058
S01416,4.98,sql;financial_modeling;networking;pcb_design,GEN,0,M,I003,I054,I026,I007,I024,I044
S01417,5.61,python;java;networking;autocad,GEN,0,F,I051,I030,I056,I018,I003,I055
S01418,6.75,analysis;python,SC,0,M,I064,I063,I069,I038,I037,I014
S01419,7.63,financial_modeling;presentation;networking;analysis,GEN,0,M,I017,I035,I044,I020,I069,I063
S01420,6.53,presentation;cad_modelling;cloud;python;ml,OBC,0,M,I063,I055,I057,I052,I003,I030
S01421,8.67,sql;backend;pcb_design,SC,1,M,I053,I054,I057,I026,I046,I014
S01422,7.48,sql;pcb_design,OBC,1,M,I039,I003,I057,I058,I053,I010
S01423,5.94,analysis;financial_modeling,OBC,0,M,I031,I011,I045,I062,I068,I063
S01424,8.11,pcb_design;backend;ml;cloud,GEN,0,F,I055,I057,I037,I046,I052,I053
S01425,6.77,manufacturing;python;ml;social_media,GEN,1,M,I034,I064,I008,I016,I051,I056
S01426,8.47,design;networking;autocad;financial_modeling;presentation,OBC,0,F,I049,I026,I047,I043,I042,I001
S01427,6.3,design;backend;pcb_design;networking,OBC,1,F,I054,I007,I026,I050,I018,I055
S01428,6.2,social_media;presentation;design,SC,0,F,I049,I010,I015,I040,I047,I006
S01429,6.05,construction_management;design;analysis;frontend;pcb_design,GEN,1,M,I028,I005,I013,I060,I006,I049
S01430,6.92,design;manufacturing;excel;autocad,GEN,1,F,I001,I006,I021,I047,I059,I039
S01431,7.24,manufacturing;python;java;writing,GEN,1,F,I030,I018,I003,I016,I043,I048
S01432,7.95,communication;cad_modelling;backend,GEN,1,M,I053,I054,I045,I043,I018,I011
S01433,7.53,sql;frontend;financial_modeling;cloud,SC,1,F,I058,I053,I052,I057,I030,I054
S01434,7.51,design;manufacturing;construction_management;cloud,GEN,1,M,I047,I006,I007,I028,I049,I058
S01435,5.55,excel;design;presentation;construction_management;backend,GEN,0,F,I032,I004,I013,I020,I005,I041
S01436,7.58,design;autocad;manufacturing;python,GEN,0,M,I006,I008,I034,I001,I021,I047
S01437,6.87,surveying;design;construction_management;pcb_design;backend,GEN,0,F,I004,I013,I032,I019,I026,I005
S01438,6.96,frontend;financial_modeling,GEN,1,M,I050,I052,I036,I054,I023,I035
S01439,6.39,presentation;analysis;seo,GEN,0,M,I063,I043,I049,I062,I042,I017
S01440,7.59,pcb_design;analysis;manufacturing;financial_modeling;autocad,GEN,0,F,I027,I021,I019,I002,I001,I007
S01441,6.96,cloud;financial_modeling;construction_management;python,GEN,1,M,I030,I055,I056,I036,I018,I063
S01442,9.39,python;networking;design,GEN,0,M,I051,I056,I003,I008,I049,I033
S01443,8.18,financial_modeling;presentation;analysis;java,GEN,1,M,I063,I031,I017,I044,I069,I035
S01444,7.11,design;autocad;cad_modelling;social_media,OBC,0,M,I001,I021,I004,I032,I040,I009
S01445,7.03,communication;excel;writing;ml;design,GEN,0,M,I062,I045,I041,I015,I043,I042
S01446,7.21,backend;ml;networking;autocad;pcb_design,GEN,0,M,I026,I007,I037,I057,I051,I056
S01447,6.51,cloud;java;financial_modeling,GEN,0,F,I030,I020,I037,I035,I023,I044
S01448,5.81,communication;design;presentation;excel,SC,0,M,I042,I015,I062,I049,I041,I043
S01449,6.95,communication;sql;presentation,GEN,1,M,I065,I015,I043,I010,I042,I066
S01450,7.29,autocad;surveying,GEN,1,F,I004,I032,I019,I028,I009,I006
S01451,7.96,cloud;pcb_design,OBC,0,M,I057,I055,I030,I052,I058,I053
S01452,7.03,cad_modelling;analysis;presentation,ST,1,M,I006,I063,I028,I015,I047,I011
S01453,7.52,communication;presentation;financial_modeling;frontend,OBC,0,F,I042,I015,I043,I063,I020,I065
S01454,6.76,design;communication;seo,OBC,0,M,I049,I043,I041,I011,I047,I045
S01455,6.59,presentation;analysis,SC,1,F,I063,I011,I062,I042,I015,I069
S01456,7.29,networking;design,SC,1,M,I049,I026,I006,I050,I028,I047
S01457,6.33,ml;java,GEN,0,M,I048,I063,I003,I056,I052,I055
S01458,7.67,python;networking,GEN,1,M,I051,I003,I056,I037,I024,I008
S01459,6.01,communication;analysis;ml;cloud,GEN,0,M,I063,I011,I068,I045,I052,I062
S01460,6.98,cloud;surveying,GEN,0,F,I032,I037,I019,I004,I013,I046
S01461,8.2,communication;presentation,OBC,0,F,I015,I042,I043,I011,I068,I065
S01462,9.76,design;seo;social_media;manufacturing,SC,1,F,I049,I047,I006,I021,I040,I034
S01463,4.91,writing;surveying,GEN,1,M,I043,I049,I013,I068,I004,I019
S01464,5.05,construction_management;python,GEN,1,M,I003,I055,I018,I036,I063,I030
S01465,7.51,pcb_design;python,GEN,1,F,I060,I026,I033,I034,I037,I014
S01466,6.94,design;cloud;seo;financial_modeling;analysis,ST,1,M,I041,I060,I033,I049,I028,I006
S01467,5.4,presentation;excel;social_media;backend;manufacturing,OBC,1,M,I042,I015,I020,I018,I054,I045
S01468,8.43,communication;presentation;java;design,GEN,1,M,I042,I043,I015,I049,I029,I047
S01469,6.2,presentation;networking;ml;java,OBC,0,M,I050,I048,I056,I063,I003,I051
S01470,7.63,sql;python;cloud,GEN,1,M,I030,I053,I055,I003,I057,I058
S01471,6.72,presentation;social_media;seo;design;java,OBC,1,F,I049,I040,I041,I043,I035,I020
S01472,6.15,sql;excel;presentation;manufacturing,OBC,1,F,I039,I042,I010,I015,I047,I044
S01473,5.95,excel;presentation;surveying,GEN,0,F,I015,I042,I045,I043,I049,I010
S01474,7.87,excel;presentation;cad_modelling;writing;design,SC,1,F,I049,I047,I028,I042,I015,I043
S01475,5.81,cloud;backend;frontend;communication,OBC,1,F,I046,I054,I052,I057,I055,I053
S01476,7.59,analysis;pcb_design;frontend,GEN,0,F,I024,I031,I060,I011,I068,I062
S01477,7.62,ml;cloud;writing,SC,1,F,I055,I052,I057,I049,I056,I003
S01478,6.19,pcb_design;analysis;manufacturing;networking;writing,OBC,1,F,I007,I059,I006,I024,I026,I031
S01479,7.08,presentation;networking;java,GEN,1,M,I026,I037,I035,I020,I023,I007
S01480,6.86,seo;excel;sql;design,GEN,0,F,I049,I041,I039,I042,I053,I010
S01481,4.82,ml;networking,SC,1,F,I003,I056,I051,I050,I054,I055
S01482,6.47,sql;excel;backend;networking,GEN,0,M,I054,I057,I003,I053,I039,I037
S01483,6.44,networking;communication;design;java;writing,GEN,0,M,I049,I043,I018,I007,I062,I011
S01484,7.15,presentation;communication,ST,0,M,I065,I015,I043,I042,I061,I066
S01485,7.87,excel;social_media;networking;seo,GEN,1,F,I022,I012,I041,I050,I054,I003
S01486,7.95,analysis;financial_modeling;pcb_design;sql;ml,GEN,0,M,I063,I003,I064,I057,I067,I060
S01487,6.52,presentation;communication;seo;social_media;python,GEN,1,M,I043,I065,I041,I015,I063,I049
S01488,6.17,java;writing,SC,1,F,I018,I030,I043,I049,I048,I055
S01489,6.92,autocad;surveying;construction_management;financial_modeling;backend,GEN,0,F,I019,I004,I032,I013,I027,I059
S01490,7.15,cloud;ml,GEN,1,M,I055,I057,I052,I056,I063,I003
S01491,6.48,design;seo,SC,0,F,I041,I049,I026,I007,I012,I040
S01492,6.32,networking;ml;cloud,SC,1,F,I056,I050,I057,I003,I051,I052
S01493,7.97,manufacturing;analysis;presentation;writing;financial_modeling,GEN,1,F,I049,I063,I006,I043,I015,I047
S01494,7.99,python;writing,GEN,0,M,I049,I030,I056,I036,I051,I063
S01495,6.15,java;backend,ST,1,F,I018,I057,I048,I030,I053,I055
S01496,7.48,cad_modelling;financial_modeling;pcb_design,GEN,0,F,I028,I006,I047,I035,I044,I026
S01497,8.61,communication;analysis;presentation;networking,GEN,0,F,I042,I062,I063,I045,I043,I015
S01498,5.78,excel;communication;financial_modeling,GEN,1,M,I020,I041,I042,I045,I015,I062
S01499,6.99,sql;cloud;ml;social_media,GEN,1,M,I057,I055,I030,I053,I052,I003
S01500,7.6,frontend;cloud;cad_modelling;autocad,OBC,1,F,I052,I046,I001,I021,I059,I006
S01501,5.97,ml;frontend;backend,GEN,0,M,I055,I050,I052,I054,I057,I003
S01502,6.63,construction_management;cloud;manufacturing;python,SC,0,M,I055,I030,I037,I008,I016,I059
S01503,6.48,excel;communication,GEN,0,F,I062,I045,I015,I042,I041,I043
S01504,8.33,ml;backend;java;autocad;python,GEN,0,M,I055,I018,I003,I048,I063,I030
S01505,5.73,presentation;excel;surveying,OBC,1,M,I015,I042,I025,I020,I045,I043
S01506,7.21,pcb_design;communication;design,ST,0,F,I026,I029,I041,I007,I060,I065
S01507,8.66,writing;seo;cad_modelling;excel,GEN,0,F,I012,I041,I043,I049,I020,I065
S01508,7.31,social_media;presentation;design;pcb_design,GEN,0,F,I049,I047,I015,I040,I060,I042
S01509,6.5,presentation;communication;excel;cloud,OBC,1,F,I015,I042,I041,I065,I069,I020
S01510,5.71,social_media;excel;surveying,ST,1,M,I039,I045,I015,I042,I010,I049
S01511,4.81,communication;presentation,GEN,0,F,I042,I015,I043,I065,I011,I049
S01512,6.54,frontend;java;backend;networking;writing,OBC,1,M,I054,I018,I050,I046,I056,I036
S01513,7.54,backend;networking;cloud;ml,SC,0,F,I055,I057,I056,I037,I054,I053
S01514,7,ml;python;social_media,SC,0,M,I056,I063,I051,I003,I055,I064
S01515,8.23,design;surveying;autocad;analysis,GEN,1,M,I028,I006,I013,I019,I032,I004
S01516,7.98,backend;python;pcb_design;networking;cloud,GEN,1,F,I037,I055,I056,I003,I051,I053
S01517,5.6,networking;cloud,OBC,0,F,I055,I050,I052,I054,I058,I030
S01518,7.08,seo;social_media;presentation;backend;ml,GEN,0,F,I057,I049,I055,I043,I063,I048
S01519,6.26,communication;presentation;python,ST,0,M,I063,I015,I043,I042,I036,I055
S01520,7.33,java;manufacturing,SC,0,M,I006,I018,I030,I047,I048,I052
S01521,5.61,java;cloud;presentation,OBC,0,F,I030,I017,I044,I023,I046,I020
S01522,7.5,social_media;seo;communication,OBC,1,F,I043,I042,I011,I049,I041,I068
S01523,6.34,sql;java;presentation,GEN,0,M,I010,I030,I042,I018,I054,I043
S01524,6.76,ml;writing,GEN,1,F,I067,I061,I065,I023,I069,I040
S01525,8.45,autocad;manufacturing;cad_modelling;java,GEN,0,F,I021,I001,I047,I006,I004,I023
S01526,7.89,excel;cloud,GEN,0,M,I037,I046,I012,I020,I041,I015
S01527,7.19,cloud;ml;financial_modeling;backend,GEN,0,M,I055,I057,I052,I053,I046,I037
S01528,9.39,frontend;backend;java;presentation,GEN,1,M,I054,I018,I023,I046,I014,I048
S01529,6.89,manufacturing;networking;construction_management;ml,GEN,0,M,I056,I050,I003,I051,I052,I047
S01530,7.57,analysis;construction_management;social_media;java,GEN,1,M,I005,I019,I027,I013,I004,I038
S01531,6.55,presentation;financial_modeling,OBC,1,F,I035,I043,I015,I049,I042,I010
S01532,5.73,design;java;seo,GEN,0,M,I041,I049,I033,I007,I023,I012
S01533,6.86,design;pcb_design;manufacturing;ml,OBC,0,M,I006,I047,I007,I060,I057,I021
S01534,6.49,presentation;communication;social_media,OBC,0,M,I065,I015,I042,I043,I017,I035
S01535,9.04,construction_management;autocad,GEN,0,M,I032,I059,I019,I027,I004,I002
S01536,9.28,autocad;surveying;backend;networking;manufacturing,GEN,1,F,I054,I006,I050,I003,I056,I057
S01537,8.29,sql;networking;ml,GEN,0,M,I003,I050,I057,I051,I056,I054
S01538,9.39,cloud;java;backend;communication;manufacturing,GEN,1,M,I053,I057,I055,I030,I018,I054
S01539,6.31,presentation;excel;social_media,GEN,0,M,I015,I042,I045,I039,I010,I049
S01540,5.31,seo;writing;social_media;design,OBC,0,M,I049,I043,I040,I028,I041,I012
S01541,7.83,manufacturing;seo;networking,GEN,0,F,I006,I049,I043,I003,I056,I047
S01542,8.07,analysis;manufacturing;communication;backend;financial_modeling,GEN,1,M,I045,I068,I006,I011,I062,I015
S01543,4.93,autocad;design,GEN,0,M,I001,I009,I004,I047,I021,I006
S01544,6.98,manufacturing;pcb_design;networking;backend,SC,0,F,I007,I054,I003,I018,I057,I051
S01545,7.35,presentation;communication;excel,SC,0,F,I042,I015,I065,I020,I069,I041
S01546,5.78,manufacturing;analysis;excel;sql,GEN,0,M,I031,I059,I062,I039,I045,I006
S01547,6.86,autocad;design;analysis;networking,SC,0,M,I006,I028,I059,I013,I050,I005
S01548,6.66,cloud;social_media,OBC,1,F,I058,I055,I053,I052,I030,I057
S01549,5.66,design;networking;analysis;construction_management;manufacturing,SC,0,F,I059,I006,I005,I008,I013,I007
S01550,7.03,ml;java;presentation,GEN,0,M,I048,I063,I030,I057,I050,I069
S01551,8.61,seo;presentation;communication,GEN,0,F,I043,I049,I042,I015,I065,I041
S01552,5.82,manufacturing;python;networking,GEN,0,M,I051,I003,I056,I008,I050,I036
S01553,7.61,design;analysis;cloud,OBC,0,F,I028,I006,I033,I052,I011,I058
S01554,7.04,frontend;networking;ml;writing,GEN,0,F,I050,I052,I003,I054,I051,I056
S01555,8.04,analysis;frontend;python;autocad;presentation,GEN,0,F,I063,I059,I036,I027,I002,I069
S01556,7.14,communication;financial_modeling,GEN,0,M,I068,I011,I015,I062,I042,I043
S01557,5.18,ml;writing;financial_modeling;social_media;sql,OBC,0,M,I067,I003,I057,I061,I023,I031
S01558,6.29,communication;writing;social_media;financial_modeling,SC,1,F,I043,I040,I062,I066,I015,I042
S01559,5.61,excel;communication;sql,OBC,1,F,I062,I042,I039,I045,I015,I066
S01560,5.88,analysis;construction_management;networking;cad_modelling;sql,OBC,1,F,I006,I028,I054,I003,I039,I062
S01561,7.07,excel;surveying;construction_management;social_media,GEN,0,F,I019,I015,I045,I004,I039,I013
S01562,8.03,excel;writing;seo;ml,ST,0,F,I043,I049,I012,I050,I069,I057
S01563,7.4,ml;cloud;autocad;seo,GEN,0,M,I055,I052,I057,I032,I004,I019
S01564,5.93,presentation;sql;analysis;surveying,OBC,0,M,I010,I063,I069,I039,I019,I053
S01565,7.08,communication;python,OBC,0,M,I062,I063,I056,I051,I055,I043
S01566,5.62,sql;manufacturing;social_media,OBC,0,M,I030,I058,I057,I003,I047,I039
S01567,6.73,analysis;design;presentation;writing;manufacturing,GEN,1,M,I049,I006,I065,I008,I001,I017
S01568,6.99,autocad;analysis;design,GEN,0,M,I006,I028,I059,I047,I027,I049
S01569,7.39,analysis;cad_modelling;writing;python;networking,GEN,0,F,I063,I051,I056,I003,I006,I028
S01570,7.45,cloud;sql;ml;analysis,SC,1,F,I057,I030,I053,I003,I055,I064
S01571,7.48,design;excel;presentation;analysis,GEN,0,M,I028,I042,I062,I069,I049,I015
S01572,7.73,python;java;seo;cloud;design,SC,1,M,I030,I055,I049,I018,I058,I036
S01573,6.31,java;python,OBC,0,F,I030,I018,I055,I048,I051,I003
S01574,6.34,writing;social_media;ml,GEN,1,F,I061,I067,I040,I023,I012,I066
S01575,8.03,analysis;communication;sql;autocad,SC,0,F,I045,I011,I062,I068,I064,I065
S01576,9.28,cad_modelling;manufacturing;backend;cloud;networking,OBC,1,F,I053,I057,I006,I054,I055,I047
S01577,6.15,sql;python;backend;cad_modelling;frontend,GEN,0,M,I054,I030,I003,I018,I055,I053
S01578,6.99,python;backend;presentation,GEN,0,M,I055,I063,I018,I053,I051,I003
S01579,6.82,excel;presentation;sql;python,OBC,1,M,I064,I020,I065,I069,I044,I030
S01580,6.59,excel;sql;communication;construction_management,OBC,0,M,I015,I062,I045,I039,I042,I041
S01581,6,cloud;ml;pcb_design;seo,GEN,0,M,I052,I055,I057,I053,I063,I048
S01582,6.55,python;pcb_design,OBC,1,M,I060,I016,I014,I008,I064,I026
S01583,5.04,design;python;manufacturing;ml;cad_modelling,OBC,0,M,I008,I034,I001,I021,I006,I047
S01584,6.63,writing;seo,GEN,0,F,I049,I043,I012,I022,I061,I068
S01585,6.96,sql;seo,GEN,0,M,I058,I057,I010,I003,I054,I053
S01586,5.15,seo;writing,GEN,1,M,I012,I049,I043,I061,I066,I040
S01587,6.15,excel;communication;design,GEN,1,M,I041,I045,I015,I062,I042,I028
S01588,7.5,networking;manufacturing;ml,ST,1,F,I051,I056,I003,I050,I054,I063
S01589,7.29,python;pcb_design,SC,1,M,I056,I030,I063,I003,I060,I055
S01590,7.01,analysis;cloud,GEN,0,F,I031,I068,I063,I053,I011,I062
S01591,5.93,design;analysis;sql,ST,1,F,I006,I028,I030,I010,I057,I054
S01592,7.6,analysis;autocad;seo;cad_modelling;manufacturing,GEN,0,F,I006,I047,I028,I021,I001,I059
S01593,5.94,design;construction_management,GEN,0,M,I004,I047,I005,I006,I013,I032
S01594,6.16,financial_modeling;sql,OBC,0,F,I003,I058,I030,I054,I010,I039
S01595,9.02,analysis;seo;python,GEN,0,M,I063,I056,I011,I055,I051,I068
S01596,7.42,seo;design;social_media,SC,0,M,I049,I022,I041,I040,I024,I059
S01597,6.45,python;ml;seo,SC,1,M,I056,I063,I003,I055,I051,I048
S01598,7.72,pcb_design;analysis,GEN,0,M,I060,I045,I011,I068,I062,I063
S01599,5.8,cloud;design;presentation;frontend;manufacturing,GEN,0,M,I006,I047,I049,I052,I030,I001
S01600,7.7,java;backend;excel;surveying,OBC,1,F,I018,I042,I053,I039,I057,I055
S01601,5.74,frontend;networking;design,GEN,1,M,I050,I054,I008,I007,I024,I026
S01602,8.62,analysis;excel;writing;backend,OBC,0,F,I062,I045,I042,I049,I069,I012
S01603,6.39,cloud;manufacturing;analysis;surveying,GEN,0,M,I059,I006,I025,I031,I013,I019
S01604,7.91,cloud;seo;cad_modelling,OBC,0,M,I052,I030,I028,I047,I057,I055
S01605,6.79,design;communication;presentation;autocad;ml,GEN,0,F,I059,I063,I042,I049,I015,I043
S01606,6.69,excel;communication;analysis;surveying;manufacturing,GEN,0,F,I045,I062,I042,I068,I011,I015
S01607,6.74,construction_management;cad_modelling;excel;communication,OBC,1,M,I062,I015,I045,I042,I041,I028
S01608,6.24,design;communication;pcb_design;frontend;excel,SC,0,M,I024,I041,I015,I062,I045,I042
S01609,6.02,networking;communication;java,GEN,1,F,I056,I048,I015,I054,I051,I003
S01610,6.34,sql;presentation;financial_modeling,OBC,0,F,I010,I044,I035,I053,I042,I057
S01611,6.74,financial_modeling;excel;networking;social_media;analysis,OBC,0,M,I062,I045,I020,I069,I031,I063
S01612,5.49,manufacturing;design;cad_modelling;construction_management;pcb_design,GEN,0,M,I007,I021,I001,I047,I006,I005
S01613,8.08,excel;seo;analysis,GEN,0,M,I012,I041,I069,I062,I045,I020
S01614,7.21,social_media;excel;presentation;frontend;java,GEN,0,M,I020,I023,I015,I042,I012,I035
S01615,7.22,excel;communication;pcb_design,GEN,0,F,I015,I045,I062,I042,I043,I041
S01616,6.5,networking;pcb_design;ml,GEN,1,M,I056,I003,I050,I051,I007,I052
S01617,6.65,excel;design;communication,OBC,1,M,I015,I045,I062,I042,I041,I047
S01618,6.67,analysis;design;surveying,GEN,0,F,I028,I013,I006,I004,I045,I011
S01619,8.67,analysis;financial_modeling;java,GEN,1,M,I048,I062,I030,I011,I045,I018
S01620,4.8,ml;frontend;seo,GEN,1,M,I052,I050,I023,I003,I063,I049
S01621,7.38,financial_modeling;communication;presentation;surveying,SC,0,F,I015,I042,I043,I062,I065,I010
S01622,6.95,java;presentation,OBC,1,F,I010,I018,I030,I015,I049,I043
S01623,7.11,java;python;autocad,GEN,0,M,I030,I018,I036,I051,I056,I003
S01624,6.81,analysis;design;autocad;cad_modelling;python,GEN,0,M,I059,I028,I006,I001,I024,I033
S01625,6.93,excel;financial_modeling;writing,OBC,0,F,I012,I020,I022,I045,I015,I039
S01626,6.44,presentation;social_media;writing;surveying;python,OBC,1,F,I049,I043,I063,I065,I025,I022
S01627,6.09,excel;design;seo;pcb_design;communication,OBC,0,M,I041,I042,I045,I043,I049,I062
S01628,7.84,java;seo;presentation;excel;ml,SC,0,M,I069,I020,I041,I023,I012,I015
S01629,7.02,ml;networking;financial_modeling;cad_modelling;frontend,GEN,1,F,I050,I023,I003,I052,I056,I051
S01630,8.35,python;networking,OBC,1,F,I003,I051,I056,I024,I037,I008
S01631,5.49,design;cad_modelling;manufacturing;analysis,GEN,0,M,I006,I059,I047,I028,I001,I021
S01632,5.67,presentation;sql;analysis;communication;social_media,GEN,0,M,I031,I065,I068,I043,I045,I010
S01633,7.8,design;python;construction_management;writing;cloud,GEN,0,F,I030,I055,I049,I060,I006,I004
S01634,5.11,analysis;autocad;surveying,GEN,1,M,I019,I032,I027,I013,I004,I002
S01635,7.53,ml;networking,OBC,0,F,I050,I056,I003,I051,I007,I069
S01636,7.09,construction_management;presentation,GEN,1,M,I010,I015,I043,I049,I042,I019
S01637,6.47,communication;excel,GEN,0,M,I045,I015,I062,I042,I011,I039
S01638,6.48,autocad;analysis;writing;surveying;communication,GEN,1,M,I011,I068,I045,I019,I062,I043
S01639,6.29,seo;autocad,OBC,1,F,I043,I049,I002,I041,I009,I019
S01640,5.82,design;construction_management,OBC,0,M,I032,I004,I013,I024,I005,I059
S01641,6.98,networking;manufacturing;presentation;design;java,GEN,1,F,I007,I008,I001,I026,I021,I034
S01642,7.11,sql;networking;ml;analysis;seo,GEN,1,M,I064,I003,I069,I067,I038,I023
S01643,6.65,design;networking;cloud;ml,GEN,1,F,I056,I055,I050,I052,I051,I003
S01644,7.69,excel;writing;sql;backend;cloud,GEN,0,M,I053,I057,I039,I030,I055,I054
S01645,7.34,cloud;python;social_media,OBC,1,F,I037,I055,I030,I040,I014,I064
S01646,6.94,backend;cloud;sql;networking;construction_management,ST,1,M,I053,I054,I057,I055,I037,I003
S01647,6.46,excel;cloud;design;pcb_design,OBC,0,M,I024,I007,I026,I060,I059,I041
S01648,8.77,construction_management;surveying;sql;backend,GEN,1,M,I057,I054,I053,I004,I003,I032
S01649,5.89,frontend;cloud;communication;java,OBC,0,M,I023,I046,I052,I030,I037,I014
S01650,6.37,autocad;design;presentation,GEN,0,F,I004,I032,I001,I021,I009,I049
S01651,6.96,design;analysis;pcb_design,GEN,1,O,I006,I060,I028,I026,I062,I068
S01652,6.98,presentation;cloud;excel;frontend,GEN,0,M,I042,I015,I052,I043,I049,I058
S01653,6.52,excel;financial_modeling,GEN,0,M,I020,I045,I015,I039,I042,I049
S01654,8.1,analysis;ml;autocad;backend,GEN,0,M,I069,I019,I064,I027,I002,I057
S01655,7.08,frontend;cloud;networking;cad_modelling,GEN,0,M,I054,I052,I050,I046,I037,I051
S01656,7.04,communication;networking;design,GEN,1,F,I043,I056,I047,I011,I006,I028
S01657,7.43,social_media;seo;communication;ml,GEN,1,M,I043,I042,I049,I056,I050,I068
S01658,6.59,writing;presentation;java;pcb_design;backend,GEN,0,F,I065,I043,I049,I018,I037,I061
S01659,6.52,sql;seo,GEN,0,M,I038,I012,I044,I023,I041,I053
S01660,7.84,excel;communication;analysis;cloud,GEN,0,M,I062,I045,I068,I015,I011,I042
S01661,6.86,cloud;python;construction_management;autocad,ST,0,F,I055,I030,I036,I018,I057,I063
S01662,7.64,social_media;writing,OBC,1,F,I022,I040,I049,I043,I067,I065
S01663,7.63,financial_modeling;excel;presentation;python,OBC,1,M,I063,I042,I015,I020,I049,I055
S01664,6.25,financial_modeling;cloud;construction_management;presentation,SC,1,M,I053,I052,I015,I042,I010,I044
S01665,6.39,communication;analysis;sql,GEN,0,M,I062,I045,I011,I068,I058,I063
S01666,6.82,communication;analysis;manufacturing,GEN,1,M,I062,I011,I045,I068,I006,I043
S01667,6.89,manufacturing;presentation,OBC,0,M,I010,I043,I049,I042,I006,I047
S01668,8.32,social_media;writing,GEN,0,M,I049,I040,I043,I067,I012,I065
S01669,6.84,python;surveying;design;writing,GEN,1,M,I049,I060,I034,I028,I013,I018
S01670,8.69,manufacturing;analysis,GEN,0,M,I059,I006,I031,I047,I068,I028
S01671,6.63,social_media;excel;communication,GEN,0,M,I042,I062,I045,I015,I041,I011
S01672,6.51,sql;networking;java;financial_modeling;manufacturing,GEN,0,M,I023,I007,I008,I044,I003,I030
S01673,8.33,frontend;backend;networking;seo;java,OBC,1,F,I054,I018,I050,I052,I053,I055
S01674,6.83,analysis;presentation,SC,0,F,I063,I015,I045,I042,I010,I049
S01675,7.64,backend;java;construction_management;seo,GEN,1,F,I018,I022,I043,I055,I048,I057
S01676,6.94,design;communication;excel;seo,GEN,0,M,I041,I062,I015,I043,I049,I042
S01677,5.55,autocad;manufacturing;cad_modelling;presentation,GEN,0,F,I047,I006,I021,I001,I010,I028
S01678,6.38,manufacturing;excel;java;writing,OBC,0,M,I043,I042,I039,I018,I030,I015
S01679,7.75,construction_management;ml,GEN,0,M,I052,I051,I063,I057,I050,I055
S01680,7.03,manufacturing;design;python;presentation;excel,GEN,0,F,I049,I034,I006,I063,I042,I047
S01681,7.69,cloud;frontend,GEN,0,M,I052,I050,I046,I036,I054,I057
S01682,7.27,design;networking,GEN,1,M,I007,I026,I008,I034,I041,I001
S01683,6,autocad;frontend;analysis;excel;java,GEN,0,F,I069,I027,I023,I019,I002,I062
S01684,6.66,design;construction_management;cloud,OBC,1,M,I005,I013,I032,I004,I026,I033
S01685,6.33,analysis;communication;manufacturing;autocad,GEN,0,M,I006,I068,I045,I062,I011,I059
S01686,8.9,presentation;seo;construction_management;analysis,OBC,0,F,I043,I049,I063,I027,I068,I010
S01687,8.19,manufacturing;design;seo;ml;excel,ST,1,M,I041,I007,I012,I069,I034,I001
