student_id,gpa,skills,reservation,rural,gender,pref_1,pref_2,pref_3,pref_4,pref_5,pref_6
S00616,8.79,excel manufacturing cloud design,OBC,1,M,I010,I011,I023,I004,I026,I029
S00617,8.35,presentation backend python manufacturing,GEN,0,M,I010,I023,I028,I003,I011,I024
S00618,5.0,analysis sql autocad java excel communication,GEN,0,M,I004,I009,I035,I011,I012,I001
S00619,7.1,presentation frontend backend cloud java autocad,GEN,1,M,I011,I028,I036,I033,I040,I003
S00620,6.27,autocad python excel backend cloud java,GEN,0,M,I033,I011,I024,I028,I004,I009
S00621,6.08,sql communication excel backend,GEN,1,M,I011,I004,I009,I013,I033,I006
S00622,8.78,cloud presentation design,GEN,0,F,I011,I023,I028,I010,I019,I039
S00623,7.45,design cloud python writing presentation sql,SC,0,F,I028,I011,I019,I023,I039,I001
S00624,8.02,writing analysis java excel frontend,ST,0,F,I012,I019,I001,I009,I029,I033
S00625,7.58,python java ml design cloud sql,OBC,0,F,I028,I011,I019,I039,I001,I002
S00626,6.09,excel presentation cloud java analysis,OBC,1,F,I011,I028,I009,I026,I029,I033
S00627,5.79,presentation frontend networking manufacturing excel communication,ST,0,F,I011,I003,I023,I028,I026,I027
S00628,7.03,python networking sql java analysis design,OBC,1,M,I028,I009,I026,I003,I012,I019
S00629,7.12,backend design communication cloud,GEN,0,F,I007,I010,I011,I027,I019,I023
S00630,7.12,frontend sql design backend,OBC,1,F,I010,I012,I004,I030,I032,I006
S00631,7.15,communication networking manufacturing,GEN,1,F,I026,I027,I003,I007,I008,I010
S00632,9.78,design networking writing excel,GEN,1,M,I019,I028,I004,I027,I029,I010
S00633,8.63,design excel autocad analysis frontend,GEN,0,M,I004,I012,I036,I009,I029,I010
S00634,7.76,ml backend autocad,GEN,0,M,I007,I010,I011,I017,I021,I024
S00635,7.42,manufacturing communication frontend,GEN,0,F,I032,I003,I010,I011,I012,I023
S00636,7.46,communication presentation cloud java design excel,OBC,1,M,I011,I028,I029,I019,I023,I004
S00637,8.31,analysis networking cloud,GEN,0,F,I026,I007,I011,I012,I017,I022
S00638,7.41,communication networking sql writing cloud autocad,GEN,0,M,I026,I007,I011,I017,I039,I001
S00639,8.51,design manufacturing frontend,GEN,0,F,I010,I023,I032,I003,I012,I019
S00640,7.88,communication cloud java excel analysis,GEN,0,F,I011,I009,I026,I029,I033,I040
S00641,9.8,communication networking design excel analysis,OBC,0,F,I027,I011,I028,I004,I009,I026
S00642,7.35,presentation java networking ml frontend,GEN,0,M,I028,I003,I011,I022,I007,I008
S00643,8.72,cloud presentation excel,OBC,0,F,I011,I023,I028,I039,I004,I009
S00644,6.36,java presentation writing ml,GEN,0,M,I011,I019,I021,I028,I039,I001
S00645,6.81,analysis networking ml backend,GEN,1,F,I007,I014,I016,I026,I008,I010
S00646,9.61,frontend java cloud manufacturing python design,GEN,0,M,I003,I028,I010,I019,I023,I026
S00647,8.46,design analysis java,GEN,1,M,I019,I028,I029,I010,I012,I022
S00648,8.05,backend java communication analysis cloud writing,SC,0,F,I007,I011,I019,I024,I039,I001
S00649,10.0,python design sql communication backend,ST,1,M,I010,I028,I002,I004,I009,I027
S00650,7.44,frontend communication autocad backend,GEN,0,F,I036,I007,I010,I011,I012,I017
S00651,8.72,presentation frontend java,GEN,0,M,I028,I003,I011,I012,I019,I022
S00652,8.81,backend design manufacturing frontend,OBC,0,M,I010,I023,I032,I003,I012,I019
S00653,9.3,communication manufacturing excel,GEN,0,F,I011,I010,I023,I004,I009,I013
S00654,6.24,presentation java networking manufacturing communication,OBC,0,F,I028,I003,I011,I022,I023,I026
S00655,7.43,communication ml analysis python autocad excel,OBC,1,M,I011,I009,I024,I004,I014,I038
S00656,7.86,communication design sql analysis,GEN,1,F,I012,I004,I009,I026,I027,I010
S00657,9.28,python presentation design,GEN,1,M,I028,I023,I010,I011,I019,I002
S00658,8.0,cloud frontend ml,GEN,0,F,I011,I039,I007,I012,I021,I036
S00659,8.81,networking excel writing java manufacturing,OBC,1,M,I003,I019,I022,I028,I001,I026
S00660,6.15,python manufacturing backend communication,SC,1,F,I010,I003,I007,I011,I023,I024
S00661,7.17,autocad analysis cloud java manufacturing networking,GEN,1,M,I026,I003,I017,I022,I028,I037
S00662,9.01,analysis cloud backend manufacturing autocad java,SC,0,F,I026,I010,I024,I033,I037,I038
S00663,7.31,ml networking java communication,GEN,0,M,I007,I011,I022,I028,I027,I003
S00664,7.52,python manufacturing cloud presentation ml,GEN,0,F,I011,I023,I028,I039,I026,I003
S00665,9.25,manufacturing presentation networking,GEN,0,F,I023,I028,I026,I003,I008,I010
S00666,6.57,networking presentation python cloud communication,GEN,0,F,I011,I028,I007,I026,I027,I003
S00667,6.8,networking ml writing analysis backend design,SC,0,M,I007,I010,I019,I021,I024,I028
S00668,6.04,ml design backend excel cloud,OBC,0,F,I011,I007,I010,I039,I004,I013
S00669,9.31,cloud design excel sql ml,GEN,0,M,I011,I004,I039,I009,I026,I029
S00670,8.61,autocad java writing frontend networking excel,GEN,0,M,I003,I017,I019,I022,I028,I036
S00671,8.58,python ml sql,GEN,0,M,I002,I009,I011,I012,I021,I028
S00672,7.14,python excel sql ml manufacturing networking,GEN,0,F,I009,I026,I003,I008,I011,I028
S00673,5.97,manufacturing communication networking writing python,GEN,0,M,I003,I028,I026,I027,I007,I008
S00674,5.69,cloud presentation design,GEN,0,F,I011,I023,I028,I010,I019,I039
S00675,9.02,design autocad analysis java,OBC,1,M,I019,I028,I004,I029,I010,I012
S00676,8.12,networking design presentation,ST,1,M,I028,I023,I027,I010,I011,I017
S00677,8.33,design networking writing,OBC,0,M,I019,I028,I027,I010,I017,I021
S00678,7.81,presentation backend java communication ml autocad,OBC,1,M,I011,I007,I028,I033,I035,I010
S00679,6.67,manufacturing backend java excel communication,SC,0,M,I033,I010,I011,I013,I029,I037
S00680,7.19,networking backend design,GEN,0,M,I010,I028,I016,I027,I007,I017
S00681,6.41,excel design presentation manufacturing python,ST,1,F,I023,I028,I010,I011,I004,I009
S00682,6.29,writing presentation sql excel,GEN,0,M,I011,I001,I004,I009,I012,I019
S00683,8.51,sql python communication backend ml,OBC,1,M,I007,I011,I002,I009,I006,I010
S00684,5.77,manufacturing excel communication cloud,OBC,0,F,I011,I026,I007,I010,I023,I039
S00685,6.42,design python writing manufacturing communication ml,GEN,0,M,I010,I011,I019,I021,I023,I028
S00686,7.25,autocad cloud java manufacturing writing networking,GEN,0,M,I026,I003,I017,I019,I022,I028
S00687,7.62,backend writing networking java frontend,SC,1,M,I003,I018,I019,I022,I028,I001
S00688,6.03,java networking manufacturing,OBC,0,F,I003,I022,I028,I026,I037,I008
S00689,5.75,python presentation backend cloud design ml,SC,1,F,I011,I028,I007,I010,I023,I039
S00690,7.98,backend writing sql manufacturing,ST,0,F,I010,I001,I026,I032,I006,I012
S00691,7.75,manufacturing presentation cloud ml,OBC,0,F,I011,I023,I039,I026,I007,I008
S00692,9.0,backend sql autocad cloud manufacturing analysis,GEN,0,M,I026,I038,I010,I012,I024,I004
S00693,7.63,sql excel manufacturing networking,GEN,1,M,I026,I004,I009,I032,I003,I008
S00694,8.1,manufacturing cloud frontend writing analysis java,GEN,1,M,I026,I003,I012,I019,I039,I001
S00695,6.73,python autocad excel,OBC,0,M,I004,I009,I011,I017,I024,I028
S00696,6.77,sql communication cloud writing design autocad,OBC,0,M,I004,I011,I019,I039,I001,I026
S00697,6.13,sql writing manufacturing java analysis,ST,1,M,I001,I026,I012,I019,I009,I032
S00698,6.74,networking cloud design,GEN,0,M,I028,I026,I027,I007,I010,I011
S00699,7.18,analysis writing sql presentation,OBC,0,F,I012,I001,I009,I026,I011,I019
S00700,8.87,analysis autocad sql ml presentation cloud,GEN,0,F,I011,I026,I038,I012,I039,I004
S00701,6.58,autocad manufacturing communication analysis,OBC,0,F,I026,I010,I011,I012,I017,I023
S00702,9.86,analysis presentation backend design writing,GEN,0,M,I010,I019,I023,I024,I028,I011
S00703,8.2,presentation manufacturing cloud writing,GEN,0,F,I011,I023,I039,I026,I010,I019
S00704,7.96,presentation python writing autocad java frontend,GEN,0,M,I028,I003,I019,I024,I036,I001
S00705,7.55,python java excel analysis communication,GEN,0,F,I009,I011,I028,I029,I033,I003
S00706,7.34,excel python networking communication,GEN,0,F,I011,I028,I009,I027,I003,I007
S00707,6.89,networking excel java presentation analysis,GEN,0,F,I028,I011,I022,I009,I026,I029
S00708,5.99,ml writing communication presentation,GEN,0,F,I011,I021,I039,I007,I019,I023
S00709,6.62,frontend python writing,OBC,0,F,I003,I012,I019,I021,I024,I028
S00710,9.3,sql autocad presentation,GEN,1,F,I004,I011,I012,I017,I023,I028
S00711,8.13,excel analysis presentation manufacturing writing backend,SC,0,M,I010,I011,I023,I024,I009,I013
S00712,9.29,sql java cloud python communication analysis,OBC,0,F,I009,I026,I038,I011,I012,I028
S00713,6.86,java python backend writing,ST,0,F,I019,I024,I028,I001,I033,I003
S00714,6.38,networking design java,OBC,0,M,I028,I019,I022,I027,I029,I003
S00715,7.54,backend sql networking frontend,OBC,0,F,I012,I016,I026,I030,I032,I003
S00716,6.65,ml design cloud autocad writing,GEN,1,M,I039,I011,I019,I021,I004,I007
S00717,7.76,design networking manufacturing backend frontend excel,OBC,1,M,I010,I003,I023,I028,I004,I013
S00718,5.79,ml java presentation design,GEN,0,M,I028,I011,I019,I023,I029,I010
S00719,5.31,analysis design communication,GEN,0,F,I027,I010,I011,I012,I019,I023
S00720,7.91,python presentation java ml communication,OBC,0,F,I011,I028,I003,I007,I019,I021
S00721,9.34,autocad python analysis excel,GEN,0,F,I009,I024,I004,I038,I011,I012
S00722,7.96,ml sql writing python,GEN,0,M,I021,I039,I001,I002,I009,I011
S00723,8.11,python communication writing presentation sql,GEN,0,F,I011,I028,I001,I002,I009,I012
S00724,7.58,backend excel writing,GEN,0,M,I013,I033,I010,I011,I019,I021
S00725,7.69,manufacturing frontend writing ml analysis,OBC,0,M,I012,I021,I039,I026,I032,I003
S00726,5.94,sql java ml python autocad excel,OBC,0,F,I004,I009,I011,I028,I001,I002
S00727,6.69,autocad backend python,GEN,0,F,I024,I010,I017,I028,I036,I002
S00728,8.86,excel python java backend design,GEN,1,F,I028,I029,I033,I010,I019,I004
S00729,6.3,backend networking analysis,OBC,1,M,I016,I026,I007,I010,I012,I017
S00730,7.15,design cloud networking autocad,SC,1,M,I017,I028,I004,I026,I027,I007
S00731,8.83,networking autocad cloud,GEN,0,F,I017,I026,I007,I011,I022,I028
S00732,7.66,communication python manufacturing backend analysis writing,OBC,0,M,I024,I010,I009,I026,I003,I007
S00733,7.71,sql backend java design python,ST,0,F,I028,I010,I019,I001,I002,I004
S00734,7.16,java communication design backend,GEN,1,F,I010,I019,I028,I027,I029,I033
S00735,8.28,analysis excel frontend ml,GEN,0,F,I011,I012,I009,I015,I021,I036
S00736,8.55,autocad cloud ml excel backend,GEN,0,M,I011,I007,I039,I004,I013,I033
S00737,6.64,frontend writing autocad cloud,SC,0,F,I036,I039,I011,I012,I017,I019
S00738,6.04,communication manufacturing sql cloud,GEN,1,M,I026,I011,I032,I007,I010,I012
S00739,5.48,backend analysis ml writing,GEN,0,F,I021,I024,I039,I007,I010,I011
S00740,8.06,analysis java networking writing backend autocad,GEN,0,M,I024,I017,I018,I019,I022,I028
S00741,7.93,java ml python,OBC,1,F,I028,I003,I011,I019,I021,I022
S00742,10.0,networking excel backend python,GEN,0,F,I028,I009,I013,I016,I033,I003
S00743,7.59,manufacturing writing backend communication,GEN,0,F,I010,I007,I011,I019,I021,I023
S00744,7.39,manufacturing ml autocad excel presentation python,GEN,1,M,I011,I023,I028,I004,I009,I003
S00745,7.79,analysis excel writing backend autocad,OBC,1,M,I024,I004,I009,I013,I033,I010
S00746,7.85,autocad analysis frontend networking,OBC,0,F,I012,I017,I036,I026,I003,I015
S00747,7.31,analysis design presentation python,OBC,0,F,I028,I023,I009,I010,I011,I012
S00748,6.67,presentation frontend writing autocad manufacturing,GEN,0,M,I023,I036,I032,I003,I010,I011
S00749,7.53,autocad networking analysis,SC,0,M,I017,I026,I012,I022,I024,I028
S00750,7.49,sql cloud design autocad backend python,GEN,1,F,I004,I038,I010,I024,I028,I002
S00751,7.47,frontend presentation analysis java networking ml,GEN,0,M,I028,I003,I011,I012,I022,I014
S00752,8.4,autocad analysis backend networking,GEN,1,M,I017,I024,I016,I026,I007,I010
S00753,7.51,java design autocad communication,GEN,0,M,I019,I028,I004,I027,I029,I035
S00754,6.06,design autocad networking sql java communication,OBC,0,M,I028,I004,I027,I035,I017,I019
S00755,6.83,ml sql writing,GEN,0,F,I021,I039,I001,I011,I012,I019
S00756,7.29,presentation writing manufacturing,ST,0,M,I023,I010,I011,I019,I021,I028
S00757,7.56,presentation python manufacturing ml communication frontend,SC,1,M,I011,I003,I023,I028,I032,I007
S00758,8.08,java ml presentation writing,GEN,0,F,I011,I019,I021,I028,I039,I001
S00759,7.57,autocad java backend ml sql,SC,0,M,I001,I004,I033,I035,I006,I007
S00760,5.33,cloud python networking,GEN,0,F,I028,I026,I003,I007,I011,I017
S00761,6.17,manufacturing excel autocad,OBC,0,F,I004,I010,I011,I017,I023,I036
S00762,8.16,analysis networking sql frontend presentation python,GEN,0,F,I012,I028,I009,I026,I003,I002
S00763,7.27,sql ml autocad python,OBC,0,M,I002,I004,I009,I038,I011,I012
S00764,9.14,sql backend frontend analysis,GEN,1,M,I012,I009,I026,I030,I032,I006
S00765,7.66,excel design ml,GEN,1,F,I011,I004,I029,I010,I019,I021
S00766,7.13,autocad writing frontend communication,SC,0,M,I036,I011,I012,I017,I019,I021
S00767,6.83,backend communication design sql analysis,SC,0,M,I010,I012,I004,I009,I026,I027
S00768,7.17,manufacturing ml sql writing java,GEN,0,F,I001,I019,I021,I039,I026,I032
S00769,7.68,design frontend python sql,OBC,1,M,I012,I028,I002,I004,I009,I030
S00770,7.5,frontend design manufacturing communication java cloud,OBC,0,F,I003,I010,I011,I019,I023,I028
S00771,8.54,manufacturing cloud writing backend,GEN,0,M,I010,I039,I026,I007,I011,I019
S00772,5.87,frontend excel python sql,GEN,0,M,I009,I012,I002,I004,I030,I032
S00773,6.0,analysis design python communication,GEN,0,M,I028,I009,I027,I010,I011,I012
S00774,7.25,design writing java,GEN,0,M,I019,I028,I001,I029,I010,I021
S00775,8.1,frontend cloud autocad communication python,GEN,1,F,I011,I036,I038,I003,I007,I012
S00776,8.34,presentation writing frontend analysis python,SC,0,M,I012,I024,I028,I009,I003,I011
S00777,6.87,backend autocad manufacturing networking presentation,OBC,0,M,I010,I017,I023,I028,I016,I026
S00778,5.0,java backend networking cloud communication analysis,OBC,0,F,I007,I026,I011,I018,I022,I028
S00779,6.9,frontend manufacturing writing,OBC,0,M,I032,I003,I010,I012,I019,I021
S00780,7.93,backend presentation autocad communication,GEN,0,M,I011,I007,I010,I017,I023,I024
S00781,7.48,python communication design backend cloud,SC,0,F,I007,I010,I011,I028,I027,I019
S00782,8.14,excel analysis presentation autocad,GEN,0,F,I011,I004,I009,I012,I017,I023
S00783,8.82,cloud design sql,GEN,0,M,I004,I026,I010,I011,I012,I019
S00784,7.33,autocad analysis java excel cloud,GEN,0,M,I011,I004,I009,I026,I029,I033
S00785,7.01,sql presentation excel manufacturing networking,GEN,1,F,I026,I011,I023,I028,I004,I009
S00786,6.53,design communication networking writing,SC,0,F,I027,I019,I028,I007,I010,I011
S00787,5.99,java presentation analysis sql cloud,OBC,0,M,I026,I011,I012,I028,I001,I009
S00788,5.73,sql networking design writing,SC,1,M,I019,I028,I001,I004,I026,I027
S00789,6.76,frontend autocad python,OBC,0,M,I036,I003,I012,I017,I024,I028
S00790,8.64,autocad manufacturing python sql cloud,OBC,0,F,I026,I038,I002,I004,I009,I032
S00791,8.25,frontend backend excel,GEN,0,M,I013,I033,I010,I011,I012,I036
S00792,6.96,cloud manufacturing communication presentation networking,OBC,1,F,I011,I026,I007,I023,I028,I027
S00793,9.87,communication java sql python,ST,0,M,I028,I001,I002,I009,I035,I003
S00794,6.83,writing cloud communication java,GEN,1,F,I011,I019,I039,I001,I040,I007
S00795,8.93,communication sql java frontend,SC,0,F,I012,I001,I030,I032,I035,I003
S00796,9.22,java python networking,SC,0,M,I028,I003,I022,I017,I018,I019
S00797,8.01,presentation python sql,GEN,0,M,I028,I002,I009,I011,I012,I023
S00798,6.75,writing java communication excel manufacturing backend,OBC,0,M,I033,I010,I011,I019,I001,I013
S00799,7.1,java sql analysis presentation writing networking,GEN,0,F,I028,I001,I026,I012,I019,I022
S00800,7.7,manufacturing excel autocad ml frontend java,SC,0,F,I003,I011,I036,I004,I029,I032
S00801,6.02,backend presentation analysis communication,GEN,0,M,I011,I007,I010,I012,I023,I024
S00802,6.43,manufacturing sql communication,GEN,1,M,I026,I032,I010,I011,I012,I023
S00803,6.35,writing frontend autocad ml cloud,GEN,0,M,I039,I011,I021,I036,I007,I012
S00804,8.09,ml presentation java cloud networking,GEN,0,F,I011,I028,I007,I022,I039,I026
S00805,8.8,networking cloud ml manufacturing,GEN,0,F,I026,I007,I008,I011,I039,I003
S00806,8.29,analysis presentation design frontend,OBC,0,M,I012,I023,I028,I010,I011,I015
S00807,8.6,ml writing autocad frontend,SC,0,M,I021,I036,I039,I011,I012,I017
S00808,6.67,backend cloud sql networking ml java,ST,0,M,I007,I026,I011,I018,I022,I028
S00809,7.15,presentation communication networking,OBC,0,M,I011,I028,I027,I007,I017,I022
S00810,7.22,design analysis ml,SC,1,M,I010,I011,I012,I019,I021,I023
S00811,8.0,java networking cloud manufacturing,GEN,0,F,I026,I003,I022,I028,I037,I040
S00812,9.88,design backend communication java,OBC,1,F,I010,I019,I028,I027,I029,I033
S00813,6.79,writing sql frontend python analysis cloud,GEN,1,M,I012,I009,I026,I038,I024,I039
S00814,8.52,sql communication cloud python presentation,OBC,0,F,I011,I028,I002,I009,I026,I038
S00815,9.18,frontend analysis python,GEN,1,F,I012,I009,I003,I015,I024,I028
S00816,8.06,presentation design autocad analysis cloud,GEN,0,M,I011,I023,I028,I004,I026,I038
S00817,7.1,java excel cloud design communication presentation,GEN,1,M,I011,I028,I029,I019,I023,I004
S00818,6.58,python sql backend manufacturing,GEN,0,F,I010,I002,I009,I026,I032,I003
S00819,6.35,java sql ml backend design networking,SC,0,F,I028,I007,I010,I018,I019,I022
S00820,5.34,autocad cloud design manufacturing,SC,0,F,I010,I023,I004,I026,I011,I017
S00821,7.26,networking ml design frontend python,OBC,1,M,I028,I003,I014,I027,I007,I008
S00822,7.2,analysis autocad cloud frontend communication,GEN,0,M,I011,I012,I036,I026,I038,I007
S00823,8.45,writing sql frontend networking manufacturing autocad,GEN,1,F,I026,I032,I003,I012,I017,I036
S00824,6.86,ml cloud frontend sql excel networking,OBC,1,M,I011,I026,I007,I012,I039,I004
S00825,7.32,sql autocad communication cloud python,GEN,1,F,I038,I011,I002,I004,I009,I026
S00826,7.81,analysis communication presentation java manufacturing,GEN,0,F,I011,I023,I028,I026,I037,I003
S00827,8.04,sql backend networking frontend ml,OBC,1,F,I007,I012,I016,I026,I030,I032
S00828,8.31,frontend networking sql,GEN,0,M,I012,I026,I030,I032,I003,I017
S00829,7.7,cloud ml frontend java presentation,SC,1,M,I011,I028,I039,I040,I003,I007
S00830,6.07,communication autocad frontend,OBC,1,F,I036,I011,I012,I017,I004,I027
S00831,7.94,communication java presentation writing excel,GEN,1,M,I011,I019,I028,I001,I029,I033
S00832,6.78,ml manufacturing frontend autocad networking,OBC,0,F,I003,I008,I017,I036,I026,I032
S00833,8.86,networking backend manufacturing writing autocad ml,GEN,1,F,I007,I008,I010,I017,I021,I024
S00834,7.52,cloud presentation analysis,GEN,0,M,I011,I026,I012,I023,I028,I039
S00835,7.76,presentation networking java autocad writing cloud,GEN,0,F,I028,I011,I017,I019,I022,I039
S00836,10.0,cloud ml manufacturing design python java,SC,0,F,I028,I003,I010,I011,I019,I023
S00837,8.33,backend cloud manufacturing python sql autocad,OBC,0,F,I026,I038,I010,I024,I002,I004
S00838,7.92,backend java autocad presentation sql,GEN,1,F,I028,I001,I004,I033,I035,I006
S00839,7.35,networking writing backend frontend excel cloud,GEN,0,M,I007,I011,I039,I013,I016,I026
S00840,6.15,python backend manufacturing sql analysis,GEN,0,M,I009,I026,I010,I012,I024,I002
S00841,7.27,writing excel manufacturing java presentation autocad,GEN,1,M,I011,I019,I023,I028,I001,I004
S00842,6.56,design frontend backend,GEN,0,M,I010,I012,I019,I023,I028,I036
S00843,9.34,java design backend,OBC,0,M,I010,I019,I028,I029,I033,I018
S00844,7.93,communication java autocad,GEN,0,M,I035,I011,I017,I019,I022,I028
S00845,8.82,cloud presentation design writing backend communication,GEN,0,M,I011,I007,I010,I019,I023,I028
S00846,6.83,sql design autocad communication python,GEN,0,F,I004,I028,I002,I009,I027,I035
S00847,6.64,autocad sql networking excel,OBC,1,M,I004,I017,I009,I026,I011,I012
S00848,8.21,excel ml cloud presentation design manufacturing,OBC,0,M,I011,I023,I010,I028,I039,I004
S00849,6.52,cloud sql python autocad presentation frontend,OBC,0,F,I038,I011,I012,I028,I036,I002
S00850,7.02,manufacturing ml backend,OBC,1,M,I010,I007,I008,I011,I021,I023
S00851,9.4,cloud ml writing communication design frontend,GEN,1,F,I011,I039,I007,I019,I021,I027
S00852,7.06,analysis design manufacturing writing sql cloud,GEN,0,F,I026,I010,I012,I019,I023,I039
S00853,5.94,excel frontend cloud communication presentation backend,GEN,0,M,I011,I007,I013,I033,I010,I012
S00854,5.56,writing cloud analysis,ST,0,M,I039,I026,I011,I012,I019,I021
S00855,5.82,frontend backend excel ml cloud python,ST,1,M,I011,I007,I039,I009,I013,I033
S00856,8.89,presentation autocad sql backend writing,GEN,0,M,I024,I001,I004,I006,I010,I011
S00857,6.89,design ml python excel analysis frontend,GEN,0,F,I009,I011,I012,I028,I004,I014
S00858,10.0,frontend networking cloud,ST,0,F,I026,I003,I007,I011,I012,I017
S00859,9.2,sql communication python,GEN,0,M,I002,I009,I011,I012,I028,I031
S00860,9.71,excel manufacturing presentation backend analysis cloud,GEN,0,M,I011,I026,I010,I023,I009,I013
S00861,8.63,ml python writing manufacturing,GEN,0,M,I021,I039,I003,I008,I010,I011
S00862,8.15,sql excel writing backend ml python,GEN,1,M,I009,I011,I021,I024,I039,I001
S00863,6.6,excel networking frontend ml analysis,GEN,0,M,I011,I012,I009,I014,I026,I003
S00864,7.5,manufacturing frontend presentation,OBC,0,M,I023,I032,I003,I010,I011,I012
S00865,8.27,analysis communication presentation writing,OBC,1,F,I011,I012,I019,I021,I023,I024
S00866,8.55,java communication analysis,ST,0,M,I011,I012,I019,I022,I028,I001
S00867,6.24,communication manufacturing sql,GEN,0,M,I026,I032,I010,I011,I012,I023
S00868,7.29,communication writing manufacturing cloud ml networking,GEN,0,M,I007,I011,I039,I026,I008,I021
S00869,7.41,excel presentation analysis backend,OBC,0,M,I011,I009,I013,I033,I010,I012
S00870,7.37,manufacturing sql python,GEN,1,M,I002,I009,I026,I032,I003,I010
S00871,6.37,analysis writing presentation manufacturing networking,OBC,0,M,I026,I023,I028,I003,I008,I010
S00872,9.54,cloud manufacturing networking design,GEN,1,M,I026,I010,I023,I028,I027,I003
S00873,7.25,communication writing networking,OBC,1,M,I027,I007,I011,I017,I019,I021
S00874,6.44,writing design python cloud excel,GEN,0,M,I011,I019,I028,I039,I004,I009
S00875,9.57,networking manufacturing presentation backend analysis,GEN,0,M,I026,I010,I023,I028,I016,I003
S00876,9.2,excel presentation ml backend,SC,0,F,I011,I013,I033,I007,I010,I021
S00877,7.65,communication ml backend python presentation analysis,GEN,0,M,I011,I007,I024,I028,I009,I014
S00878,5.55,cloud communication frontend presentation networking python,GEN,1,M,I011,I028,I003,I007,I026,I027
S00879,6.99,communication presentation python networking,GEN,1,M,I028,I011,I027,I003,I007,I017
S00880,5.75,autocad frontend manufacturing communication,GEN,1,F,I036,I032,I003,I010,I011,I012
S00881,8.06,excel communication manufacturing sql,GEN,0,F,I011,I004,I009,I026,I032,I010
S00882,6.91,presentation autocad excel sql,GEN,0,F,I004,I011,I009,I012,I017,I023
S00883,7.47,analysis ml excel,SC,0,F,I011,I009,I012,I021,I039,I004
S00884,9.45,presentation communication ml networking,OBC,1,F,I011,I007,I028,I027,I008,I017
S00885,6.84,design communication ml python writing,OBC,0,F,I011,I019,I021,I028,I039,I027
S00886,8.02,excel analysis networking autocad,GEN,0,F,I017,I004,I009,I026,I011,I012
S00887,8.34,frontend manufacturing ml presentation,OBC,1,M,I011,I023,I032,I003,I008,I010
S00888,8.85,ml design analysis cloud,GEN,0,M,I011,I039,I026,I007,I010,I012
S00889,7.39,autocad java python writing design excel,GEN,0,F,I019,I028,I004,I029,I024,I001
S00890,7.28,java autocad frontend python,GEN,0,M,I003,I028,I036,I012,I017,I019
S00891,7.25,manufacturing writing presentation,GEN,0,F,I023,I010,I011,I019,I021,I028
S00892,7.9,manufacturing presentation autocad writing sql networking,GEN,1,M,I026,I017,I023,I028,I001,I004
S00893,9.14,analysis excel ml,GEN,0,M,I011,I009,I012,I021,I039,I004
S00894,7.2,python networking backend,GEN,0,F,I028,I016,I003,I007,I010,I017
S00895,5.0,autocad networking presentation,GEN,0,F,I017,I028,I011,I022,I023,I036
S00896,8.47,writing backend networking manufacturing,OBC,1,M,I010,I016,I026,I003,I007,I008
S00897,7.57,backend cloud python java design presentation,OBC,1,M,I028,I010,I011,I019,I023,I029
S00898,8.07,backend writing python,GEN,0,F,I024,I010,I019,I021,I028,I039
S00899,5.78,excel design communication,GEN,1,M,I011,I004,I027,I029,I010,I019
S00900,6.92,writing ml backend cloud manufacturing,GEN,1,M,I039,I007,I010,I011,I021,I026
S00901,8.37,backend excel cloud sql,OBC,0,M,I011,I004,I009,I013,I026,I033
S00902,6.12,backend communication java cloud,OBC,0,F,I007,I011,I033,I040,I010,I018
S00903,8.01,ml communication autocad,GEN,0,M,I011,I007,I017,I021,I036,I039
S00904,7.46,frontend networking manufacturing communication backend sql,GEN,0,F,I026,I032,I003,I007,I010,I012
S00905,6.69,ml design manufacturing,GEN,1,M,I010,I023,I008,I011,I019,I021
S00906,6.61,communication java sql,OBC,0,F,I001,I035,I011,I012,I019,I022
S00907,6.38,design cloud backend python,GEN,1,M,I010,I028,I007,I011,I019,I023
S00908,7.57,writing design networking manufacturing backend python,GEN,1,M,I010,I028,I003,I019,I023,I024
S00909,7.69,networking analysis cloud,OBC,0,F,I026,I007,I011,I012,I017,I022
S00910,7.1,backend networking frontend manufacturing writing,GEN,0,F,I003,I010,I016,I026,I032,I007
S00911,6.32,frontend manufacturing ml presentation java analysis,OBC,0,M,I003,I011,I012,I023,I028,I026
S00912,5.0,writing java presentation python ml communication,GEN,1,M,I011,I028,I019,I021,I039,I001
S00913,7.98,frontend ml autocad writing,OBC,0,M,I021,I036,I039,I011,I012,I017
S00914,8.49,networking sql python communication,OBC,0,F,I028,I002,I009,I026,I027,I003
S00915,8.18,writing ml excel cloud manufacturing,GEN,0,F,I011,I039,I021,I026,I007,I008
S00916,9.76,java communication networking cloud ml,GEN,0,M,I007,I011,I022,I028,I039,I026
S00917,7.3,presentation autocad networking,OBC,0,F,I017,I028,I011,I022,I023,I036
S00918,9.01,java python writing cloud presentation,GEN,1,F,I028,I011,I019,I039,I001,I040
S00919,6.79,frontend presentation manufacturing backend ml analysis,OBC,0,F,I010,I011,I012,I023,I026,I032
S00920,6.62,excel writing networking python ml,OBC,0,M,I011,I021,I028,I039,I009,I014
S00921,7.63,python design frontend excel networking,GEN,0,F,I028,I003,I004,I009,I027,I029
S00922,9.29,design frontend cloud,GEN,1,F,I010,I011,I012,I019,I023,I028
S00923,7.18,python sql cloud networking,OBC,1,M,I026,I028,I002,I009,I038,I003
